subj,item,condition,order,complexity,constituent,position,Q,RT
58,21,b,SVO,RC,quantifier,8,-,280
60,3,b,SVO,RC,quantifier,8,-,276
60,7,b,SVO,RC,quantifier,8,-,397
60,11,b,SVO,RC,quantifier,8,-,350
60,15,b,SVO,RC,quantifier,8,-,281
60,19,b,SVO,RC,quantifier,8,-,237
60,23,b,SVO,RC,quantifier,8,-,282
61,2,b,SVO,RC,quantifier,8,-,332
61,6,b,SVO,RC,quantifier,8,-,232
61,10,b,SVO,RC,quantifier,8,-,417
61,14,b,SVO,RC,quantifier,8,-,234
61,18,b,SVO,RC,quantifier,8,-,244
61,22,b,SVO,RC,quantifier,8,-,460
62,1,b,SVO,RC,quantifier,8,-,420
62,5,b,SVO,RC,quantifier,8,-,383
62,9,b,SVO,RC,quantifier,8,-,312
62,13,b,SVO,RC,quantifier,8,-,341
62,17,b,SVO,RC,quantifier,8,-,319
62,21,b,SVO,RC,quantifier,8,-,367
63,4,b,SVO,RC,quantifier,8,-,500
63,8,b,SVO,RC,quantifier,8,-,366
63,12,b,SVO,RC,quantifier,8,-,579
63,16,b,SVO,RC,quantifier,8,-,405
63,20,b,SVO,RC,quantifier,8,-,895
63,24,b,SVO,RC,quantifier,8,-,656
64,3,b,SVO,RC,quantifier,8,-,281
64,7,b,SVO,RC,quantifier,8,-,331
64,11,b,SVO,RC,quantifier,8,-,269
64,15,b,SVO,RC,quantifier,8,-,326
64,19,b,SVO,RC,quantifier,8,-,280
64,23,b,SVO,RC,quantifier,8,-,397
65,2,b,SVO,RC,quantifier,8,-,436
65,6,b,SVO,RC,quantifier,8,-,427
65,10,b,SVO,RC,quantifier,8,-,272
65,14,b,SVO,RC,quantifier,8,-,290
65,18,b,SVO,RC,quantifier,8,-,298
65,22,b,SVO,RC,quantifier,8,-,334
66,1,b,SVO,RC,quantifier,8,-,276
66,5,b,SVO,RC,quantifier,8,-,289
66,9,b,SVO,RC,quantifier,8,-,304
66,13,b,SVO,RC,quantifier,8,-,247
66,17,b,SVO,RC,quantifier,8,-,297
66,21,b,SVO,RC,quantifier,8,-,243
67,4,b,SVO,RC,quantifier,8,-,334
67,8,b,SVO,RC,quantifier,8,-,295
67,12,b,SVO,RC,quantifier,8,-,214
67,16,b,SVO,RC,quantifier,8,-,962
67,20,b,SVO,RC,quantifier,8,-,224
67,24,b,SVO,RC,quantifier,8,-,264
68,3,b,SVO,RC,quantifier,8,-,451
68,7,b,SVO,RC,quantifier,8,-,276
68,11,b,SVO,RC,quantifier,8,-,339
68,15,b,SVO,RC,quantifier,8,-,468
68,19,b,SVO,RC,quantifier,8,-,340
68,23,b,SVO,RC,quantifier,8,-,300
69,2,b,SVO,RC,quantifier,8,-,705
69,6,b,SVO,RC,quantifier,8,-,450
69,10,b,SVO,RC,quantifier,8,-,421
69,14,b,SVO,RC,quantifier,8,-,382
69,18,b,SVO,RC,quantifier,8,-,382
69,22,b,SVO,RC,quantifier,8,-,343
70,1,b,SVO,RC,quantifier,8,-,409
70,5,b,SVO,RC,quantifier,8,-,405
70,9,b,SVO,RC,quantifier,8,-,642
70,13,b,SVO,RC,quantifier,8,-,299
70,17,b,SVO,RC,quantifier,8,-,671
70,21,b,SVO,RC,quantifier,8,-,496
71,4,b,SVO,RC,quantifier,8,-,171
71,8,b,SVO,RC,quantifier,8,-,375
71,12,b,SVO,RC,quantifier,8,-,449
71,16,b,SVO,RC,quantifier,8,-,295
71,20,b,SVO,RC,quantifier,8,-,478
71,24,b,SVO,RC,quantifier,8,-,203
72,3,b,SVO,RC,quantifier,8,-,432
72,7,b,SVO,RC,quantifier,8,-,331
72,11,b,SVO,RC,quantifier,8,-,403
72,15,b,SVO,RC,quantifier,8,-,345
72,19,b,SVO,RC,quantifier,8,-,302
72,23,b,SVO,RC,quantifier,8,-,587
1,2,b,SVO,RC,main-V1,9,-,355
1,6,b,SVO,RC,main-V1,9,-,395
1,10,b,SVO,RC,main-V1,9,-,453
1,14,b,SVO,RC,main-V1,9,-,500
1,18,b,SVO,RC,main-V1,9,-,380
1,22,b,SVO,RC,main-V1,9,-,420
2,1,b,SVO,RC,main-V1,9,-,470
2,5,b,SVO,RC,main-V1,9,-,450
2,9,b,SVO,RC,main-V1,9,-,390
2,13,b,SVO,RC,main-V1,9,-,480
2,17,b,SVO,RC,main-V1,9,-,455
2,21,b,SVO,RC,main-V1,9,-,479
3,4,b,SVO,RC,main-V1,9,-,549
3,8,b,SVO,RC,main-V1,9,-,479
3,12,b,SVO,RC,main-V1,9,-,480
3,16,b,SVO,RC,main-V1,9,-,430
3,20,b,SVO,RC,main-V1,9,-,499
3,24,b,SVO,RC,main-V1,9,-,425
4,3,b,SVO,RC,main-V1,9,-,275
4,7,b,SVO,RC,main-V1,9,-,246
4,11,b,SVO,RC,main-V1,9,-,241
4,15,b,SVO,RC,main-V1,9,-,271
4,19,b,SVO,RC,main-V1,9,-,270
4,23,b,SVO,RC,main-V1,9,-,310
5,2,b,SVO,RC,main-V1,9,-,300
5,6,b,SVO,RC,main-V1,9,-,304
5,10,b,SVO,RC,main-V1,9,-,276
5,14,b,SVO,RC,main-V1,9,-,451
5,18,b,SVO,RC,main-V1,9,-,291
5,22,b,SVO,RC,main-V1,9,-,330
6,1,b,SVO,RC,main-V1,9,-,266
6,5,b,SVO,RC,main-V1,9,-,245
6,9,b,SVO,RC,main-V1,9,-,256
6,13,b,SVO,RC,main-V1,9,-,176
6,17,b,SVO,RC,main-V1,9,-,225
6,21,b,SVO,RC,main-V1,9,-,206
7,4,b,SVO,RC,main-V1,9,-,385
7,8,b,SVO,RC,main-V1,9,-,431
7,12,b,SVO,RC,main-V1,9,-,346
7,16,b,SVO,RC,main-V1,9,-,420
7,20,b,SVO,RC,main-V1,9,-,464
7,24,b,SVO,RC,main-V1,9,-,410
8,3,b,SVO,RC,main-V1,9,-,355
8,7,b,SVO,RC,main-V1,9,-,280
8,11,b,SVO,RC,main-V1,9,-,335
8,15,b,SVO,RC,main-V1,9,-,285
8,19,b,SVO,RC,main-V1,9,-,425
8,23,b,SVO,RC,main-V1,9,-,281
9,2,b,SVO,RC,main-V1,9,-,539
9,6,b,SVO,RC,main-V1,9,-,398
9,10,b,SVO,RC,main-V1,9,-,439
9,14,b,SVO,RC,main-V1,9,-,360
9,18,b,SVO,RC,main-V1,9,-,401
9,22,b,SVO,RC,main-V1,9,-,439
10,1,b,SVO,RC,main-V1,9,-,575
10,5,b,SVO,RC,main-V1,9,-,315
10,9,b,SVO,RC,main-V1,9,-,365
10,13,b,SVO,RC,main-V1,9,-,425
10,17,b,SVO,RC,main-V1,9,-,469
10,21,b,SVO,RC,main-V1,9,-,395
11,4,b,SVO,RC,main-V1,9,-,366
11,8,b,SVO,RC,main-V1,9,-,475
11,12,b,SVO,RC,main-V1,9,-,524
11,16,b,SVO,RC,main-V1,9,-,396
11,20,b,SVO,RC,main-V1,9,-,325
11,24,b,SVO,RC,main-V1,9,-,403
12,3,b,SVO,RC,main-V1,9,-,365
12,7,b,SVO,RC,main-V1,9,-,440
12,11,b,SVO,RC,main-V1,9,-,399
12,15,b,SVO,RC,main-V1,9,-,255
12,19,b,SVO,RC,main-V1,9,-,361
12,23,b,SVO,RC,main-V1,9,-,305
13,2,b,SVO,RC,main-V1,9,-,540
13,6,b,SVO,RC,main-V1,9,-,679
13,10,b,SVO,RC,main-V1,9,-,475
13,14,b,SVO,RC,main-V1,9,-,459
13,18,b,SVO,RC,main-V1,9,-,544
13,22,b,SVO,RC,main-V1,9,-,446
14,1,b,SVO,RC,main-V1,9,-,480
14,5,b,SVO,RC,main-V1,9,-,379
14,9,b,SVO,RC,main-V1,9,-,370
14,13,b,SVO,RC,main-V1,9,-,395
14,17,b,SVO,RC,main-V1,9,-,400
14,21,b,SVO,RC,main-V1,9,-,460
15,4,b,SVO,RC,main-V1,9,-,390
15,8,b,SVO,RC,main-V1,9,-,479
15,12,b,SVO,RC,main-V1,9,-,524
15,16,b,SVO,RC,main-V1,9,-,330
15,20,b,SVO,RC,main-V1,9,-,360
15,24,b,SVO,RC,main-V1,9,-,375
16,3,b,SVO,RC,main-V1,9,-,358
16,7,b,SVO,RC,main-V1,9,-,530
16,11,b,SVO,RC,main-V1,9,-,435
16,15,b,SVO,RC,main-V1,9,-,432
16,19,b,SVO,RC,main-V1,9,-,430
16,23,b,SVO,RC,main-V1,9,-,479
17,2,b,SVO,RC,main-V1,9,-,335
17,6,b,SVO,RC,main-V1,9,-,614
17,10,b,SVO,RC,main-V1,9,-,385
17,14,b,SVO,RC,main-V1,9,-,440
17,18,b,SVO,RC,main-V1,9,-,370
17,22,b,SVO,RC,main-V1,9,-,480
18,1,b,SVO,RC,main-V1,9,-,385
18,5,b,SVO,RC,main-V1,9,-,494
18,9,b,SVO,RC,main-V1,9,-,833
18,13,b,SVO,RC,main-V1,9,-,380
18,17,b,SVO,RC,main-V1,9,-,444
18,21,b,SVO,RC,main-V1,9,-,765
19,4,b,SVO,RC,main-V1,9,-,290
19,8,b,SVO,RC,main-V1,9,-,350
19,12,b,SVO,RC,main-V1,9,-,185
19,16,b,SVO,RC,main-V1,9,-,294
19,20,b,SVO,RC,main-V1,9,-,250
19,24,b,SVO,RC,main-V1,9,-,245
20,3,b,SVO,RC,main-V1,9,-,345
20,7,b,SVO,RC,main-V1,9,-,380
20,11,b,SVO,RC,main-V1,9,-,271
20,15,b,SVO,RC,main-V1,9,-,410
20,19,b,SVO,RC,main-V1,9,-,460
20,23,b,SVO,RC,main-V1,9,-,335
21,2,b,SVO,RC,main-V1,9,-,515
21,6,b,SVO,RC,main-V1,9,-,449
21,10,b,SVO,RC,main-V1,9,-,410
21,14,b,SVO,RC,main-V1,9,-,350
21,18,b,SVO,RC,main-V1,9,-,415
21,22,b,SVO,RC,main-V1,9,-,171
22,1,b,SVO,RC,main-V1,9,-,235
22,5,b,SVO,RC,main-V1,9,-,230
22,9,b,SVO,RC,main-V1,9,-,271
22,13,b,SVO,RC,main-V1,9,-,275
22,17,b,SVO,RC,main-V1,9,-,250
22,21,b,SVO,RC,main-V1,9,-,175
23,4,b,SVO,RC,main-V1,9,-,391
23,8,b,SVO,RC,main-V1,9,-,280
23,12,b,SVO,RC,main-V1,9,-,332
23,16,b,SVO,RC,main-V1,9,-,434
23,20,b,SVO,RC,main-V1,9,-,318
23,24,b,SVO,RC,main-V1,9,-,315
24,3,b,SVO,RC,main-V1,9,-,375
24,7,b,SVO,RC,main-V1,9,-,236
24,11,b,SVO,RC,main-V1,9,-,206
24,15,b,SVO,RC,main-V1,9,-,263
24,19,b,SVO,RC,main-V1,9,-,327
24,23,b,SVO,RC,main-V1,9,-,211
25,2,b,SVO,RC,main-V1,9,-,553
25,6,b,SVO,RC,main-V1,9,-,514
25,10,b,SVO,RC,main-V1,9,-,449
25,14,b,SVO,RC,main-V1,9,-,470
25,18,b,SVO,RC,main-V1,9,-,480
25,22,b,SVO,RC,main-V1,9,-,435
26,1,b,SVO,RC,main-V1,9,-,369
26,5,b,SVO,RC,main-V1,9,-,684
26,9,b,SVO,RC,main-V1,9,-,495
26,13,b,SVO,RC,main-V1,9,-,475
26,17,b,SVO,RC,main-V1,9,-,455
26,21,b,SVO,RC,main-V1,9,-,514
27,4,b,SVO,RC,main-V1,9,-,485
27,8,b,SVO,RC,main-V1,9,-,589
27,12,b,SVO,RC,main-V1,9,-,275
27,16,b,SVO,RC,main-V1,9,-,590
27,20,b,SVO,RC,main-V1,9,-,524
27,24,b,SVO,RC,main-V1,9,-,355
28,3,b,SVO,RC,main-V1,9,-,266
28,7,b,SVO,RC,main-V1,9,-,330
28,11,b,SVO,RC,main-V1,9,-,250
28,15,b,SVO,RC,main-V1,9,-,360
28,19,b,SVO,RC,main-V1,9,-,211
28,23,b,SVO,RC,main-V1,9,-,310
29,2,b,SVO,RC,main-V1,9,-,305
29,6,b,SVO,RC,main-V1,9,-,236
29,10,b,SVO,RC,main-V1,9,-,315
29,14,b,SVO,RC,main-V1,9,-,286
29,18,b,SVO,RC,main-V1,9,-,279
29,22,b,SVO,RC,main-V1,9,-,311
30,1,b,SVO,RC,main-V1,9,-,330
30,5,b,SVO,RC,main-V1,9,-,235
30,9,b,SVO,RC,main-V1,9,-,195
30,13,b,SVO,RC,main-V1,9,-,206
30,17,b,SVO,RC,main-V1,9,-,205
30,21,b,SVO,RC,main-V1,9,-,225
31,4,b,SVO,RC,main-V1,9,-,201
31,8,b,SVO,RC,main-V1,9,-,280
31,12,b,SVO,RC,main-V1,9,-,249
31,16,b,SVO,RC,main-V1,9,-,251
31,20,b,SVO,RC,main-V1,9,-,212
31,24,b,SVO,RC,main-V1,9,-,216
32,3,b,SVO,RC,main-V1,9,-,534
32,7,b,SVO,RC,main-V1,9,-,281
32,11,b,SVO,RC,main-V1,9,-,260
32,15,b,SVO,RC,main-V1,9,-,256
32,19,b,SVO,RC,main-V1,9,-,713
32,23,b,SVO,RC,main-V1,9,-,241
33,2,b,SVO,RC,main-V1,9,-,401
33,6,b,SVO,RC,main-V1,9,-,334
33,10,b,SVO,RC,main-V1,9,-,514
33,14,b,SVO,RC,main-V1,9,-,390
33,18,b,SVO,RC,main-V1,9,-,350
33,22,b,SVO,RC,main-V1,9,-,554
34,1,b,SVO,RC,main-V1,9,-,1087
34,5,b,SVO,RC,main-V1,9,-,524
34,9,b,SVO,RC,main-V1,9,-,425
34,13,b,SVO,RC,main-V1,9,-,275
34,17,b,SVO,RC,main-V1,9,-,967
34,21,b,SVO,RC,main-V1,9,-,265
35,4,b,SVO,RC,main-V1,9,-,449
35,8,b,SVO,RC,main-V1,9,-,340
35,12,b,SVO,RC,main-V1,9,-,370
35,16,b,SVO,RC,main-V1,9,-,221
35,20,b,SVO,RC,main-V1,9,-,568
35,24,b,SVO,RC,main-V1,9,-,355
36,3,b,SVO,RC,main-V1,9,-,275
36,7,b,SVO,RC,main-V1,9,-,349
36,11,b,SVO,RC,main-V1,9,-,274
36,15,b,SVO,RC,main-V1,9,-,296
36,19,b,SVO,RC,main-V1,9,-,305
36,23,b,SVO,RC,main-V1,9,-,331
37,2,b,SVO,RC,main-V1,9,-,575
37,6,b,SVO,RC,main-V1,9,-,434
37,10,b,SVO,RC,main-V1,9,-,441
37,14,b,SVO,RC,main-V1,9,-,534
37,18,b,SVO,RC,main-V1,9,-,489
37,22,b,SVO,RC,main-V1,9,-,415
38,1,b,SVO,RC,main-V1,9,-,605
38,5,b,SVO,RC,main-V1,9,-,414
38,9,b,SVO,RC,main-V1,9,-,7861
38,13,b,SVO,RC,main-V1,9,-,440
38,17,b,SVO,RC,main-V1,9,-,349
38,21,b,SVO,RC,main-V1,9,-,465
39,4,b,SVO,RC,main-V1,9,-,319
39,8,b,SVO,RC,main-V1,9,-,333
39,12,b,SVO,RC,main-V1,9,-,395
39,16,b,SVO,RC,main-V1,9,-,305
39,20,b,SVO,RC,main-V1,9,-,231
39,24,b,SVO,RC,main-V1,9,-,326
40,3,b,SVO,RC,main-V1,9,-,375
40,7,b,SVO,RC,main-V1,9,-,340
40,11,b,SVO,RC,main-V1,9,-,494
40,15,b,SVO,RC,main-V1,9,-,395
40,19,b,SVO,RC,main-V1,9,-,584
40,23,b,SVO,RC,main-V1,9,-,361
41,2,b,SVO,RC,main-V1,9,-,599
41,6,b,SVO,RC,main-V1,9,-,584
41,10,b,SVO,RC,main-V1,9,-,275
41,14,b,SVO,RC,main-V1,9,-,286
41,18,b,SVO,RC,main-V1,9,-,411
41,22,b,SVO,RC,main-V1,9,-,266
42,1,b,SVO,RC,main-V1,9,-,350
42,5,b,SVO,RC,main-V1,9,-,410
42,9,b,SVO,RC,main-V1,9,-,739
42,13,b,SVO,RC,main-V1,9,-,380
42,17,b,SVO,RC,main-V1,9,-,1078
42,21,b,SVO,RC,main-V1,9,-,345
43,4,b,SVO,RC,main-V1,9,-,543
43,8,b,SVO,RC,main-V1,9,-,445
43,12,b,SVO,RC,main-V1,9,-,480
43,16,b,SVO,RC,main-V1,9,-,423
43,20,b,SVO,RC,main-V1,9,-,325
43,24,b,SVO,RC,main-V1,9,-,514
44,3,b,SVO,RC,main-V1,9,-,275
44,7,b,SVO,RC,main-V1,9,-,424
44,11,b,SVO,RC,main-V1,9,-,125
44,15,b,SVO,RC,main-V1,9,-,166
44,19,b,SVO,RC,main-V1,9,-,385
44,23,b,SVO,RC,main-V1,9,-,216
45,2,b,SVO,RC,main-V1,9,-,426
45,6,b,SVO,RC,main-V1,9,-,226
45,10,b,SVO,RC,main-V1,9,-,405
45,14,b,SVO,RC,main-V1,9,-,375
45,18,b,SVO,RC,main-V1,9,-,425
45,22,b,SVO,RC,main-V1,9,-,1323
46,1,b,SVO,RC,main-V1,9,-,465
46,5,b,SVO,RC,main-V1,9,-,364
46,9,b,SVO,RC,main-V1,9,-,421
46,13,b,SVO,RC,main-V1,9,-,405
46,17,b,SVO,RC,main-V1,9,-,271
46,21,b,SVO,RC,main-V1,9,-,631
47,4,b,SVO,RC,main-V1,9,-,409
47,8,b,SVO,RC,main-V1,9,-,400
47,12,b,SVO,RC,main-V1,9,-,355
47,16,b,SVO,RC,main-V1,9,-,569
47,20,b,SVO,RC,main-V1,9,-,475
47,24,b,SVO,RC,main-V1,9,-,430
48,3,b,SVO,RC,main-V1,9,-,475
48,7,b,SVO,RC,main-V1,9,-,410
48,11,b,SVO,RC,main-V1,9,-,444
48,15,b,SVO,RC,main-V1,9,-,560
48,19,b,SVO,RC,main-V1,9,-,405
48,23,b,SVO,RC,main-V1,9,-,480
49,2,b,SVO,RC,main-V1,9,-,399
49,6,b,SVO,RC,main-V1,9,-,410
49,10,b,SVO,RC,main-V1,9,-,345
49,14,b,SVO,RC,main-V1,9,-,549
49,18,b,SVO,RC,main-V1,9,-,315
49,22,b,SVO,RC,main-V1,9,-,569
50,1,b,SVO,RC,main-V1,9,-,838
50,5,b,SVO,RC,main-V1,9,-,510
50,9,b,SVO,RC,main-V1,9,-,455
50,13,b,SVO,RC,main-V1,9,-,430
50,17,b,SVO,RC,main-V1,9,-,505
50,21,b,SVO,RC,main-V1,9,-,564
51,4,b,SVO,RC,main-V1,9,-,260
51,8,b,SVO,RC,main-V1,9,-,285
51,12,b,SVO,RC,main-V1,9,-,221
51,16,b,SVO,RC,main-V1,9,-,370
51,20,b,SVO,RC,main-V1,9,-,311
51,24,b,SVO,RC,main-V1,9,-,339
52,3,b,SVO,RC,main-V1,9,-,270
52,7,b,SVO,RC,main-V1,9,-,464
52,11,b,SVO,RC,main-V1,9,-,311
52,15,b,SVO,RC,main-V1,9,-,331
52,19,b,SVO,RC,main-V1,9,-,345
52,23,b,SVO,RC,main-V1,9,-,285
53,2,b,SVO,RC,main-V1,9,-,326
53,6,b,SVO,RC,main-V1,9,-,296
53,10,b,SVO,RC,main-V1,9,-,435
53,14,b,SVO,RC,main-V1,9,-,514
53,18,b,SVO,RC,main-V1,9,-,385
53,22,b,SVO,RC,main-V1,9,-,330
54,1,b,SVO,RC,main-V1,9,-,380
54,5,b,SVO,RC,main-V1,9,-,499
54,9,b,SVO,RC,main-V1,9,-,465
54,13,b,SVO,RC,main-V1,9,-,435
54,17,b,SVO,RC,main-V1,9,-,475
54,21,b,SVO,RC,main-V1,9,-,464
55,4,b,SVO,RC,main-V1,9,-,325
55,8,b,SVO,RC,main-V1,9,-,330
55,12,b,SVO,RC,main-V1,9,-,351
55,16,b,SVO,RC,main-V1,9,-,435
55,20,b,SVO,RC,main-V1,9,-,415
55,24,b,SVO,RC,main-V1,9,-,336
56,3,b,SVO,RC,main-V1,9,-,325
56,7,b,SVO,RC,main-V1,9,-,395
56,11,b,SVO,RC,main-V1,9,-,335
56,15,b,SVO,RC,main-V1,9,-,339
56,19,b,SVO,RC,main-V1,9,-,420
56,23,b,SVO,RC,main-V1,9,-,456
57,2,b,SVO,RC,main-V1,9,-,619
57,6,b,SVO,RC,main-V1,9,-,539
57,10,b,SVO,RC,main-V1,9,-,783
57,14,b,SVO,RC,main-V1,9,-,615
57,18,b,SVO,RC,main-V1,9,-,634
57,22,b,SVO,RC,main-V1,9,-,694
58,1,b,SVO,RC,main-V1,9,-,206
58,5,b,SVO,RC,main-V1,9,-,340
58,9,b,SVO,RC,main-V1,9,-,340
58,13,b,SVO,RC,main-V1,9,-,907
58,17,b,SVO,RC,main-V1,9,-,286
58,21,b,SVO,RC,main-V1,9,-,265
60,3,b,SVO,RC,main-V1,9,-,289
60,7,b,SVO,RC,main-V1,9,-,550
60,11,b,SVO,RC,main-V1,9,-,363
60,15,b,SVO,RC,main-V1,9,-,441
60,19,b,SVO,RC,main-V1,9,-,243
60,23,b,SVO,RC,main-V1,9,-,312
61,2,b,SVO,RC,main-V1,9,-,329
61,6,b,SVO,RC,main-V1,9,-,243
61,10,b,SVO,RC,main-V1,9,-,329
61,14,b,SVO,RC,main-V1,9,-,226
61,18,b,SVO,RC,main-V1,9,-,248
61,22,b,SVO,RC,main-V1,9,-,318
62,1,b,SVO,RC,main-V1,9,-,483
62,5,b,SVO,RC,main-V1,9,-,445
62,9,b,SVO,RC,main-V1,9,-,371
62,13,b,SVO,RC,main-V1,9,-,349
62,17,b,SVO,RC,main-V1,9,-,336
62,21,b,SVO,RC,main-V1,9,-,350
63,4,b,SVO,RC,main-V1,9,-,608
63,8,b,SVO,RC,main-V1,9,-,463
63,12,b,SVO,RC,main-V1,9,-,514
63,16,b,SVO,RC,main-V1,9,-,568
63,20,b,SVO,RC,main-V1,9,-,971
63,24,b,SVO,RC,main-V1,9,-,503
64,3,b,SVO,RC,main-V1,9,-,309
64,7,b,SVO,RC,main-V1,9,-,348
64,11,b,SVO,RC,main-V1,9,-,280
64,15,b,SVO,RC,main-V1,9,-,292
64,19,b,SVO,RC,main-V1,9,-,313
64,23,b,SVO,RC,main-V1,9,-,396
65,2,b,SVO,RC,main-V1,9,-,671
65,6,b,SVO,RC,main-V1,9,-,361
65,10,b,SVO,RC,main-V1,9,-,341
65,14,b,SVO,RC,main-V1,9,-,272
65,18,b,SVO,RC,main-V1,9,-,323
65,22,b,SVO,RC,main-V1,9,-,341
66,1,b,SVO,RC,main-V1,9,-,274
66,5,b,SVO,RC,main-V1,9,-,257
66,9,b,SVO,RC,main-V1,9,-,323
66,13,b,SVO,RC,main-V1,9,-,294
66,17,b,SVO,RC,main-V1,9,-,281
66,21,b,SVO,RC,main-V1,9,-,254
67,4,b,SVO,RC,main-V1,9,-,252
67,8,b,SVO,RC,main-V1,9,-,276
67,12,b,SVO,RC,main-V1,9,-,375
67,16,b,SVO,RC,main-V1,9,-,555
67,20,b,SVO,RC,main-V1,9,-,223
67,24,b,SVO,RC,main-V1,9,-,332
68,3,b,SVO,RC,main-V1,9,-,505
68,7,b,SVO,RC,main-V1,9,-,264
68,11,b,SVO,RC,main-V1,9,-,328
68,15,b,SVO,RC,main-V1,9,-,482
68,19,b,SVO,RC,main-V1,9,-,450
68,23,b,SVO,RC,main-V1,9,-,291
69,2,b,SVO,RC,main-V1,9,-,419
69,6,b,SVO,RC,main-V1,9,-,426
69,10,b,SVO,RC,main-V1,9,-,247
69,14,b,SVO,RC,main-V1,9,-,261
69,18,b,SVO,RC,main-V1,9,-,552
69,22,b,SVO,RC,main-V1,9,-,328
70,1,b,SVO,RC,main-V1,9,-,476
70,5,b,SVO,RC,main-V1,9,-,407
70,9,b,SVO,RC,main-V1,9,-,731
70,13,b,SVO,RC,main-V1,9,-,451
70,17,b,SVO,RC,main-V1,9,-,568
70,21,b,SVO,RC,main-V1,9,-,1002
71,4,b,SVO,RC,main-V1,9,-,441
71,8,b,SVO,RC,main-V1,9,-,322
71,12,b,SVO,RC,main-V1,9,-,576
71,16,b,SVO,RC,main-V1,9,-,480
71,20,b,SVO,RC,main-V1,9,-,628
71,24,b,SVO,RC,main-V1,9,-,349
72,3,b,SVO,RC,main-V1,9,-,455
72,7,b,SVO,RC,main-V1,9,-,370
72,11,b,SVO,RC,main-V1,9,-,437
72,15,b,SVO,RC,main-V1,9,-,331
72,19,b,SVO,RC,main-V1,9,-,335
72,23,b,SVO,RC,main-V1,9,-,495
1,2,b,SVO,RC,main-V2,10,-,704
1,6,b,SVO,RC,main-V2,10,-,1003
1,10,b,SVO,RC,main-V2,10,-,759
1,14,b,SVO,RC,main-V2,10,-,1760
1,18,b,SVO,RC,main-V2,10,-,629
1,22,b,SVO,RC,main-V2,10,-,833
2,1,b,SVO,RC,main-V2,10,-,561
2,5,b,SVO,RC,main-V2,10,-,545
2,9,b,SVO,RC,main-V2,10,-,520
2,13,b,SVO,RC,main-V2,10,-,699
2,17,b,SVO,RC,main-V2,10,-,863
2,21,b,SVO,RC,main-V2,10,-,595
3,4,b,SVO,RC,main-V2,10,-,649
3,8,b,SVO,RC,main-V2,10,-,579
3,12,b,SVO,RC,main-V2,10,-,446
3,16,b,SVO,RC,main-V2,10,-,365
3,20,b,SVO,RC,main-V2,10,-,335
3,24,b,SVO,RC,main-V2,10,-,619
4,3,b,SVO,RC,main-V2,10,-,305
4,7,b,SVO,RC,main-V2,10,-,301
4,11,b,SVO,RC,main-V2,10,-,226
4,15,b,SVO,RC,main-V2,10,-,325
4,19,b,SVO,RC,main-V2,10,-,365
4,23,b,SVO,RC,main-V2,10,-,295
5,2,b,SVO,RC,main-V2,10,-,449
5,6,b,SVO,RC,main-V2,10,-,326
5,10,b,SVO,RC,main-V2,10,-,360
5,14,b,SVO,RC,main-V2,10,-,500
5,18,b,SVO,RC,main-V2,10,-,280
5,22,b,SVO,RC,main-V2,10,-,311
6,1,b,SVO,RC,main-V2,10,-,240
6,5,b,SVO,RC,main-V2,10,-,221
6,9,b,SVO,RC,main-V2,10,-,460
6,13,b,SVO,RC,main-V2,10,-,276
6,17,b,SVO,RC,main-V2,10,-,181
6,21,b,SVO,RC,main-V2,10,-,236
7,4,b,SVO,RC,main-V2,10,-,510
7,8,b,SVO,RC,main-V2,10,-,878
7,12,b,SVO,RC,main-V2,10,-,379
7,16,b,SVO,RC,main-V2,10,-,664
7,20,b,SVO,RC,main-V2,10,-,1854
7,24,b,SVO,RC,main-V2,10,-,475
8,3,b,SVO,RC,main-V2,10,-,411
8,7,b,SVO,RC,main-V2,10,-,421
8,11,b,SVO,RC,main-V2,10,-,525
8,15,b,SVO,RC,main-V2,10,-,665
8,19,b,SVO,RC,main-V2,10,-,839
8,23,b,SVO,RC,main-V2,10,-,275
9,2,b,SVO,RC,main-V2,10,-,410
9,6,b,SVO,RC,main-V2,10,-,734
9,10,b,SVO,RC,main-V2,10,-,585
9,14,b,SVO,RC,main-V2,10,-,490
9,18,b,SVO,RC,main-V2,10,-,668
9,22,b,SVO,RC,main-V2,10,-,843
10,1,b,SVO,RC,main-V2,10,-,858
10,5,b,SVO,RC,main-V2,10,-,370
10,9,b,SVO,RC,main-V2,10,-,411
10,13,b,SVO,RC,main-V2,10,-,345
10,17,b,SVO,RC,main-V2,10,-,559
10,21,b,SVO,RC,main-V2,10,-,525
11,4,b,SVO,RC,main-V2,10,-,475
11,8,b,SVO,RC,main-V2,10,-,883
11,12,b,SVO,RC,main-V2,10,-,496
11,16,b,SVO,RC,main-V2,10,-,1770
11,20,b,SVO,RC,main-V2,10,-,565
11,24,b,SVO,RC,main-V2,10,-,924
12,3,b,SVO,RC,main-V2,10,-,470
12,7,b,SVO,RC,main-V2,10,-,420
12,11,b,SVO,RC,main-V2,10,-,341
12,15,b,SVO,RC,main-V2,10,-,554
12,19,b,SVO,RC,main-V2,10,-,424
12,23,b,SVO,RC,main-V2,10,-,336
13,2,b,SVO,RC,main-V2,10,-,495
13,6,b,SVO,RC,main-V2,10,-,1572
13,10,b,SVO,RC,main-V2,10,-,605
13,14,b,SVO,RC,main-V2,10,-,486
