subj,item,condition,order,complexity,constituent,position,Q,RT
4,24,c,TSV,MC,quantifier,19,-,274
4,24,c,TSV,MC,main-V1,20,-,440
4,24,c,TSV,MC,main-V2,21,-,485
4,24,c,TSV,MC,,?,1,1965
5,3,c,TSV,MC,comma,11,-,255
5,3,c,TSV,MC,DCL,12,-,275
5,3,c,TSV,MC,DP,13,-,294
5,3,c,TSV,MC,RC-V1,14,-,219
5,3,c,TSV,MC,RC-V2,15,-,300
5,3,c,TSV,MC,DE,16,-,289
5,3,c,TSV,MC,HN,17,-,250
5,3,c,TSV,MC,ADV,18,-,205
5,3,c,TSV,MC,quantifier,19,-,166
5,3,c,TSV,MC,main-V1,20,-,375
5,3,c,TSV,MC,main-V2,21,-,420
5,3,c,TSV,MC,,?,1,2205
5,7,c,TSV,MC,comma,11,-,235
5,7,c,TSV,MC,DCL,12,-,283
5,7,c,TSV,MC,DP,13,-,254
5,7,c,TSV,MC,RC-V1,14,-,219
5,7,c,TSV,MC,RC-V2,15,-,275
5,7,c,TSV,MC,DE,16,-,424
5,7,c,TSV,MC,HN,17,-,305
5,7,c,TSV,MC,ADV,18,-,250
5,7,c,TSV,MC,quantifier,19,-,310
5,7,c,TSV,MC,main-V1,20,-,335
5,7,c,TSV,MC,main-V2,21,-,316
5,7,c,TSV,MC,,?,1,1795
5,11,c,TSV,MC,comma,11,-,309
5,11,c,TSV,MC,DCL,12,-,354
5,11,c,TSV,MC,DP,13,-,230
5,11,c,TSV,MC,RC-V1,14,-,421
5,11,c,TSV,MC,RC-V2,15,-,305
5,11,c,TSV,MC,DE,16,-,295
5,11,c,TSV,MC,HN,17,-,290
5,11,c,TSV,MC,ADV,18,-,609
5,11,c,TSV,MC,quantifier,19,-,330
5,11,c,TSV,MC,main-V1,20,-,295
5,11,c,TSV,MC,main-V2,21,-,644
5,11,c,TSV,MC,,?,1,2229
5,15,c,TSV,MC,comma,11,-,191
5,15,c,TSV,MC,DCL,12,-,235
5,15,c,TSV,MC,DP,13,-,283
5,15,c,TSV,MC,RC-V1,14,-,259
5,15,c,TSV,MC,RC-V2,15,-,374
5,15,c,TSV,MC,DE,16,-,265
5,15,c,TSV,MC,HN,17,-,206
5,15,c,TSV,MC,ADV,18,-,195
5,15,c,TSV,MC,quantifier,19,-,360
5,15,c,TSV,MC,main-V1,20,-,289
5,15,c,TSV,MC,main-V2,21,-,510
5,15,c,TSV,MC,,?,1,1418
5,19,c,TSV,MC,comma,11,-,299
5,19,c,TSV,MC,DCL,12,-,280
5,19,c,TSV,MC,DP,13,-,205
5,19,c,TSV,MC,RC-V1,14,-,211
5,19,c,TSV,MC,RC-V2,15,-,268
5,19,c,TSV,MC,DE,16,-,409
5,19,c,TSV,MC,HN,17,-,390
5,19,c,TSV,MC,ADV,18,-,244
5,19,c,TSV,MC,quantifier,19,-,215
5,19,c,TSV,MC,main-V1,20,-,410
5,19,c,TSV,MC,main-V2,21,-,894
5,19,c,TSV,MC,,?,1,1760
5,23,c,TSV,MC,comma,11,-,220
5,23,c,TSV,MC,DCL,12,-,240
5,23,c,TSV,MC,DP,13,-,214
5,23,c,TSV,MC,RC-V1,14,-,249
5,23,c,TSV,MC,RC-V2,15,-,245
5,23,c,TSV,MC,DE,16,-,241
5,23,c,TSV,MC,HN,17,-,269
5,23,c,TSV,MC,ADV,18,-,250
5,23,c,TSV,MC,quantifier,19,-,270
5,23,c,TSV,MC,main-V1,20,-,295
5,23,c,TSV,MC,main-V2,21,-,276
5,23,c,TSV,MC,,?,1,2065
6,2,c,TSV,MC,comma,11,-,245
6,2,c,TSV,MC,DCL,12,-,349
6,2,c,TSV,MC,DP,13,-,294
6,2,c,TSV,MC,RC-V1,14,-,269
6,2,c,TSV,MC,RC-V2,15,-,275
6,2,c,TSV,MC,DE,16,-,320
6,2,c,TSV,MC,HN,17,-,260
6,2,c,TSV,MC,ADV,18,-,252
6,2,c,TSV,MC,quantifier,19,-,238
6,2,c,TSV,MC,main-V1,20,-,231
6,2,c,TSV,MC,main-V2,21,-,424
6,2,c,TSV,MC,,?,1,1243
6,6,c,TSV,MC,comma,11,-,533
6,6,c,TSV,MC,DCL,12,-,1052
6,6,c,TSV,MC,DP,13,-,552
6,6,c,TSV,MC,RC-V1,14,-,657
6,6,c,TSV,MC,RC-V2,15,-,469
6,6,c,TSV,MC,DE,16,-,259
6,6,c,TSV,MC,HN,17,-,260
6,6,c,TSV,MC,ADV,18,-,205
6,6,c,TSV,MC,quantifier,19,-,235
6,6,c,TSV,MC,main-V1,20,-,265
6,6,c,TSV,MC,main-V2,21,-,482
6,6,c,TSV,MC,,?,1,3487
6,10,c,TSV,MC,comma,11,-,459
6,10,c,TSV,MC,DCL,12,-,369
6,10,c,TSV,MC,DP,13,-,364
6,10,c,TSV,MC,RC-V1,14,-,304
6,10,c,TSV,MC,RC-V2,15,-,658
6,10,c,TSV,MC,DE,16,-,449
6,10,c,TSV,MC,HN,17,-,335
6,10,c,TSV,MC,ADV,18,-,286
6,10,c,TSV,MC,quantifier,19,-,314
6,10,c,TSV,MC,main-V1,20,-,300
6,10,c,TSV,MC,main-V2,21,-,570
6,10,c,TSV,MC,,?,1,1223
6,14,c,TSV,MC,comma,11,-,240
6,14,c,TSV,MC,DCL,12,-,450
6,14,c,TSV,MC,DP,13,-,368
6,14,c,TSV,MC,RC-V1,14,-,348
6,14,c,TSV,MC,RC-V2,15,-,509
6,14,c,TSV,MC,DE,16,-,350
6,14,c,TSV,MC,HN,17,-,330
6,14,c,TSV,MC,ADV,18,-,370
6,14,c,TSV,MC,quantifier,19,-,285
6,14,c,TSV,MC,main-V1,20,-,276
6,14,c,TSV,MC,main-V2,21,-,440
6,14,c,TSV,MC,,?,1,2602
6,18,c,TSV,MC,comma,11,-,245
6,18,c,TSV,MC,DCL,12,-,374
6,18,c,TSV,MC,DP,13,-,314
6,18,c,TSV,MC,RC-V1,14,-,354
6,18,c,TSV,MC,RC-V2,15,-,354
6,18,c,TSV,MC,DE,16,-,385
6,18,c,TSV,MC,HN,17,-,329
6,18,c,TSV,MC,ADV,18,-,250
6,18,c,TSV,MC,quantifier,19,-,246
6,18,c,TSV,MC,main-V1,20,-,225
6,18,c,TSV,MC,main-V2,21,-,719
6,18,c,TSV,MC,,?,1,2408
6,22,c,TSV,MC,comma,11,-,259
6,22,c,TSV,MC,DCL,12,-,503
6,22,c,TSV,MC,DP,13,-,468
6,22,c,TSV,MC,RC-V1,14,-,310
6,22,c,TSV,MC,RC-V2,15,-,339
6,22,c,TSV,MC,DE,16,-,379
6,22,c,TSV,MC,HN,17,-,290
6,22,c,TSV,MC,ADV,18,-,295
6,22,c,TSV,MC,quantifier,19,-,305
6,22,c,TSV,MC,main-V1,20,-,329
6,22,c,TSV,MC,main-V2,21,-,360
6,22,c,TSV,MC,,?,1,1841
7,1,c,TSV,MC,comma,11,-,294
7,1,c,TSV,MC,DCL,12,-,254
7,1,c,TSV,MC,DP,13,-,299
7,1,c,TSV,MC,RC-V1,14,-,289
7,1,c,TSV,MC,RC-V2,15,-,269
7,1,c,TSV,MC,DE,16,-,285
7,1,c,TSV,MC,HN,17,-,266
7,1,c,TSV,MC,ADV,18,-,264
7,1,c,TSV,MC,quantifier,19,-,309
7,1,c,TSV,MC,main-V1,20,-,291
7,1,c,TSV,MC,main-V2,21,-,1216
7,1,c,TSV,MC,,?,1,4042
7,5,c,TSV,MC,comma,11,-,309
7,5,c,TSV,MC,DCL,12,-,294
7,5,c,TSV,MC,DP,13,-,304
7,5,c,TSV,MC,RC-V1,14,-,284
7,5,c,TSV,MC,RC-V2,15,-,270
7,5,c,TSV,MC,DE,16,-,320
7,5,c,TSV,MC,HN,17,-,315
7,5,c,TSV,MC,ADV,18,-,270
7,5,c,TSV,MC,quantifier,19,-,310
7,5,c,TSV,MC,main-V1,20,-,390
7,5,c,TSV,MC,main-V2,21,-,1167
7,5,c,TSV,MC,,?,1,2219
7,9,c,TSV,MC,comma,11,-,309
7,9,c,TSV,MC,DCL,12,-,390
7,9,c,TSV,MC,DP,13,-,330
7,9,c,TSV,MC,RC-V1,14,-,667
7,9,c,TSV,MC,RC-V2,15,-,430
7,9,c,TSV,MC,DE,16,-,409
7,9,c,TSV,MC,HN,17,-,319
7,9,c,TSV,MC,ADV,18,-,275
7,9,c,TSV,MC,quantifier,19,-,295
7,9,c,TSV,MC,main-V1,20,-,265
7,9,c,TSV,MC,main-V2,21,-,1935
7,9,c,TSV,MC,,?,1,1416
7,13,c,TSV,MC,comma,11,-,229
7,13,c,TSV,MC,DCL,12,-,284
7,13,c,TSV,MC,DP,13,-,299
7,13,c,TSV,MC,RC-V1,14,-,275
7,13,c,TSV,MC,RC-V2,15,-,289
7,13,c,TSV,MC,DE,16,-,285
7,13,c,TSV,MC,HN,17,-,284
7,13,c,TSV,MC,ADV,18,-,305
7,13,c,TSV,MC,quantifier,19,-,274
7,13,c,TSV,MC,main-V1,20,-,331
7,13,c,TSV,MC,main-V2,21,-,1550
7,13,c,TSV,MC,,?,0,4364
7,17,c,TSV,MC,comma,11,-,319
7,17,c,TSV,MC,DCL,12,-,215
7,17,c,TSV,MC,DP,13,-,205
7,17,c,TSV,MC,RC-V1,14,-,238
7,17,c,TSV,MC,RC-V2,15,-,240
7,17,c,TSV,MC,DE,16,-,255
7,17,c,TSV,MC,HN,17,-,285
7,17,c,TSV,MC,ADV,18,-,220
7,17,c,TSV,MC,quantifier,19,-,270
7,17,c,TSV,MC,main-V1,20,-,265
7,17,c,TSV,MC,main-V2,21,-,1107
7,17,c,TSV,MC,,?,1,1473
7,21,c,TSV,MC,comma,11,-,373
7,21,c,TSV,MC,DCL,12,-,335
7,21,c,TSV,MC,DP,13,-,328
7,21,c,TSV,MC,RC-V1,14,-,334
7,21,c,TSV,MC,RC-V2,15,-,334
7,21,c,TSV,MC,DE,16,-,469
7,21,c,TSV,MC,HN,17,-,539
7,21,c,TSV,MC,ADV,18,-,435
7,21,c,TSV,MC,quantifier,19,-,399
7,21,c,TSV,MC,main-V1,20,-,439
7,21,c,TSV,MC,main-V2,21,-,2611
7,21,c,TSV,MC,,?,1,3076
8,4,c,TSV,MC,comma,11,-,294
8,4,c,TSV,MC,DCL,12,-,355
8,4,c,TSV,MC,DP,13,-,444
8,4,c,TSV,MC,RC-V1,14,-,448
8,4,c,TSV,MC,RC-V2,15,-,389
8,4,c,TSV,MC,DE,16,-,409
8,4,c,TSV,MC,HN,17,-,325
8,4,c,TSV,MC,ADV,18,-,340
8,4,c,TSV,MC,quantifier,19,-,375
8,4,c,TSV,MC,main-V1,20,-,349
8,4,c,TSV,MC,main-V2,21,-,664
8,4,c,TSV,MC,,?,1,5226
8,8,c,TSV,MC,comma,11,-,319
8,8,c,TSV,MC,DCL,12,-,349
8,8,c,TSV,MC,DP,13,-,403
8,8,c,TSV,MC,RC-V1,14,-,379
8,8,c,TSV,MC,RC-V2,15,-,553
8,8,c,TSV,MC,DE,16,-,380
8,8,c,TSV,MC,HN,17,-,271
8,8,c,TSV,MC,ADV,18,-,289
8,8,c,TSV,MC,quantifier,19,-,305
8,8,c,TSV,MC,main-V1,20,-,301
8,8,c,TSV,MC,main-V2,21,-,634
8,8,c,TSV,MC,,?,1,1910
8,12,c,TSV,MC,comma,11,-,543
8,12,c,TSV,MC,DCL,12,-,528
8,12,c,TSV,MC,DP,13,-,568
8,12,c,TSV,MC,RC-V1,14,-,578
8,12,c,TSV,MC,RC-V2,15,-,514
8,12,c,TSV,MC,DE,16,-,419
8,12,c,TSV,MC,HN,17,-,533
8,12,c,TSV,MC,ADV,18,-,465
8,12,c,TSV,MC,quantifier,19,-,394
8,12,c,TSV,MC,main-V1,20,-,445
8,12,c,TSV,MC,main-V2,21,-,465
8,12,c,TSV,MC,,?,1,4230
8,16,c,TSV,MC,comma,11,-,380
8,16,c,TSV,MC,DCL,12,-,533
8,16,c,TSV,MC,DP,13,-,380
8,16,c,TSV,MC,RC-V1,14,-,318
8,16,c,TSV,MC,RC-V2,15,-,394
8,16,c,TSV,MC,DE,16,-,614
8,16,c,TSV,MC,HN,17,-,354
8,16,c,TSV,MC,ADV,18,-,305
8,16,c,TSV,MC,quantifier,19,-,315
8,16,c,TSV,MC,main-V1,20,-,315
8,16,c,TSV,MC,main-V2,21,-,415
8,16,c,TSV,MC,,?,1,3379
8,20,c,TSV,MC,comma,11,-,385
8,20,c,TSV,MC,DCL,12,-,542
8,20,c,TSV,MC,DP,13,-,558
8,20,c,TSV,MC,RC-V1,14,-,448
8,20,c,TSV,MC,RC-V2,15,-,533
8,20,c,TSV,MC,DE,16,-,579
8,20,c,TSV,MC,HN,17,-,434
8,20,c,TSV,MC,ADV,18,-,479
8,20,c,TSV,MC,quantifier,19,-,478
8,20,c,TSV,MC,main-V1,20,-,441
8,20,c,TSV,MC,main-V2,21,-,545
8,20,c,TSV,MC,,?,1,2423
8,24,c,TSV,MC,comma,11,-,335
8,24,c,TSV,MC,DCL,12,-,414
8,24,c,TSV,MC,DP,13,-,726
8,24,c,TSV,MC,RC-V1,14,-,488
8,24,c,TSV,MC,RC-V2,15,-,449
8,24,c,TSV,MC,DE,16,-,389
8,24,c,TSV,MC,HN,17,-,420
8,24,c,TSV,MC,ADV,18,-,360
8,24,c,TSV,MC,quantifier,19,-,320
8,24,c,TSV,MC,main-V1,20,-,335
8,24,c,TSV,MC,main-V2,21,-,361
8,24,c,TSV,MC,,?,1,2506
9,3,c,TSV,MC,comma,11,-,807
9,3,c,TSV,MC,DCL,12,-,393
9,3,c,TSV,MC,DP,13,-,378
9,3,c,TSV,MC,RC-V1,14,-,473
9,3,c,TSV,MC,RC-V2,15,-,404
9,3,c,TSV,MC,DE,16,-,509
9,3,c,TSV,MC,HN,17,-,434
9,3,c,TSV,MC,ADV,18,-,913
9,3,c,TSV,MC,quantifier,19,-,483
9,3,c,TSV,MC,main-V1,20,-,335
9,3,c,TSV,MC,main-V2,21,-,873
9,3,c,TSV,MC,,?,1,12940
9,7,c,TSV,MC,comma,11,-,318
9,7,c,TSV,MC,DCL,12,-,419
9,7,c,TSV,MC,DP,13,-,359
9,7,c,TSV,MC,RC-V1,14,-,494
9,7,c,TSV,MC,RC-V2,15,-,2535
9,7,c,TSV,MC,DE,16,-,388
9,7,c,TSV,MC,HN,17,-,282
9,7,c,TSV,MC,ADV,18,-,356
9,7,c,TSV,MC,quantifier,19,-,551
9,7,c,TSV,MC,main-V1,20,-,362
9,7,c,TSV,MC,main-V2,21,-,421
9,7,c,TSV,MC,,?,1,4201
9,11,c,TSV,MC,comma,11,-,279
9,11,c,TSV,MC,DCL,12,-,234
9,11,c,TSV,MC,DP,13,-,254
9,11,c,TSV,MC,RC-V1,14,-,224
9,11,c,TSV,MC,RC-V2,15,-,400
9,11,c,TSV,MC,DE,16,-,270
9,11,c,TSV,MC,HN,17,-,299
9,11,c,TSV,MC,ADV,18,-,280
9,11,c,TSV,MC,quantifier,19,-,255
9,11,c,TSV,MC,main-V1,20,-,221
9,11,c,TSV,MC,main-V2,21,-,464
9,11,c,TSV,MC,,?,1,1521
9,15,c,TSV,MC,comma,11,-,230
9,15,c,TSV,MC,DCL,12,-,259
9,15,c,TSV,MC,DP,13,-,211
9,15,c,TSV,MC,RC-V1,14,-,213
9,15,c,TSV,MC,RC-V2,15,-,230
9,15,c,TSV,MC,DE,16,-,391
9,15,c,TSV,MC,HN,17,-,238
9,15,c,TSV,MC,ADV,18,-,250
9,15,c,TSV,MC,quantifier,19,-,230
9,15,c,TSV,MC,main-V1,20,-,305
9,15,c,TSV,MC,main-V2,21,-,286
9,15,c,TSV,MC,,?,1,1866
9,19,c,TSV,MC,comma,11,-,294
9,19,c,TSV,MC,DCL,12,-,349
9,19,c,TSV,MC,DP,13,-,304
9,19,c,TSV,MC,RC-V1,14,-,229
9,19,c,TSV,MC,RC-V2,15,-,270
9,19,c,TSV,MC,DE,16,-,240
9,19,c,TSV,MC,HN,17,-,230
9,19,c,TSV,MC,ADV,18,-,259
9,19,c,TSV,MC,quantifier,19,-,255
9,19,c,TSV,MC,main-V1,20,-,255
9,19,c,TSV,MC,main-V2,21,-,381
9,19,c,TSV,MC,,?,1,1865
9,23,c,TSV,MC,comma,11,-,389
9,23,c,TSV,MC,DCL,12,-,309
9,23,c,TSV,MC,DP,13,-,288
9,23,c,TSV,MC,RC-V1,14,-,260
9,23,c,TSV,MC,RC-V2,15,-,289
9,23,c,TSV,MC,DE,16,-,424
9,23,c,TSV,MC,HN,17,-,315
9,23,c,TSV,MC,ADV,18,-,1236
9,23,c,TSV,MC,quantifier,19,-,428
9,23,c,TSV,MC,main-V1,20,-,275
9,23,c,TSV,MC,main-V2,21,-,410
9,23,c,TSV,MC,,?,1,1372
10,2,c,TSV,MC,comma,11,-,339
10,2,c,TSV,MC,DCL,12,-,329
10,2,c,TSV,MC,DP,13,-,424
10,2,c,TSV,MC,RC-V1,14,-,457
10,2,c,TSV,MC,RC-V2,15,-,325
10,2,c,TSV,MC,DE,16,-,354
10,2,c,TSV,MC,HN,17,-,300
10,2,c,TSV,MC,ADV,18,-,290
10,2,c,TSV,MC,quantifier,19,-,345
10,2,c,TSV,MC,main-V1,20,-,305
10,2,c,TSV,MC,main-V2,21,-,416
10,2,c,TSV,MC,,?,1,2014
10,6,c,TSV,MC,comma,11,-,354
10,6,c,TSV,MC,DCL,12,-,429
10,6,c,TSV,MC,DP,13,-,399
10,6,c,TSV,MC,RC-V1,14,-,355
10,6,c,TSV,MC,RC-V2,15,-,344
10,6,c,TSV,MC,DE,16,-,365
10,6,c,TSV,MC,HN,17,-,330
10,6,c,TSV,MC,ADV,18,-,469
10,6,c,TSV,MC,quantifier,19,-,354
10,6,c,TSV,MC,main-V1,20,-,355
10,6,c,TSV,MC,main-V2,21,-,928
10,6,c,TSV,MC,,?,1,6905
10,10,c,TSV,MC,comma,11,-,419
10,10,c,TSV,MC,DCL,12,-,419
10,10,c,TSV,MC,DP,13,-,508
10,10,c,TSV,MC,RC-V1,14,-,578
10,10,c,TSV,MC,RC-V2,15,-,394
10,10,c,TSV,MC,DE,16,-,345
10,10,c,TSV,MC,HN,17,-,305
10,10,c,TSV,MC,ADV,18,-,315
10,10,c,TSV,MC,quantifier,19,-,351
10,10,c,TSV,MC,main-V1,20,-,394
10,10,c,TSV,MC,main-V2,21,-,415
10,10,c,TSV,MC,,?,1,2518
10,14,c,TSV,MC,comma,11,-,588
10,14,c,TSV,MC,DCL,12,-,1171
10,14,c,TSV,MC,DP,13,-,852
10,14,c,TSV,MC,RC-V1,14,-,1101
10,14,c,TSV,MC,RC-V2,15,-,1066
10,14,c,TSV,MC,DE,16,-,683
10,14,c,TSV,MC,HN,17,-,1087
10,14,c,TSV,MC,ADV,18,-,1431
10,14,c,TSV,MC,quantifier,19,-,877
10,14,c,TSV,MC,main-V1,20,-,500
10,14,c,TSV,MC,main-V2,21,-,1565
10,14,c,TSV,MC,,?,1,11417
10,18,c,TSV,MC,comma,11,-,558
10,18,c,TSV,MC,DCL,12,-,1001
10,18,c,TSV,MC,DP,13,-,583
10,18,c,TSV,MC,RC-V1,14,-,1281
10,18,c,TSV,MC,RC-V2,15,-,801
10,18,c,TSV,MC,DE,16,-,599
10,18,c,TSV,MC,HN,17,-,2237
10,18,c,TSV,MC,ADV,18,-,744
10,18,c,TSV,MC,quantifier,19,-,499
10,18,c,TSV,MC,main-V1,20,-,459
10,18,c,TSV,MC,main-V2,21,-,1217
10,18,c,TSV,MC,,?,1,4041
10,22,c,TSV,MC,comma,11,-,554
10,22,c,TSV,MC,DCL,12,-,403
10,22,c,TSV,MC,DP,13,-,384
10,22,c,TSV,MC,RC-V1,14,-,608
10,22,c,TSV,MC,RC-V2,15,-,449
10,22,c,TSV,MC,DE,16,-,405
10,22,c,TSV,MC,HN,17,-,414
10,22,c,TSV,MC,ADV,18,-,360
10,22,c,TSV,MC,quantifier,19,-,398
10,22,c,TSV,MC,main-V1,20,-,360
10,22,c,TSV,MC,main-V2,21,-,499
10,22,c,TSV,MC,,?,1,1891
11,1,c,TSV,MC,comma,11,-,235
11,1,c,TSV,MC,DCL,12,-,255
11,1,c,TSV,MC,DP,13,-,283
11,1,c,TSV,MC,RC-V1,14,-,259
11,1,c,TSV,MC,RC-V2,15,-,285
11,1,c,TSV,MC,DE,16,-,280
11,1,c,TSV,MC,HN,17,-,275
11,1,c,TSV,MC,ADV,18,-,270
11,1,c,TSV,MC,quantifier,19,-,289
11,1,c,TSV,MC,main-V1,20,-,260
11,1,c,TSV,MC,main-V2,21,-,794
11,1,c,TSV,MC,,?,1,2124
11,5,c,TSV,MC,comma,11,-,284
11,5,c,TSV,MC,DCL,12,-,330
11,5,c,TSV,MC,DP,13,-,223
11,5,c,TSV,MC,RC-V1,14,-,215
11,5,c,TSV,MC,RC-V2,15,-,280
11,5,c,TSV,MC,DE,16,-,265
11,5,c,TSV,MC,HN,17,-,269
11,5,c,TSV,MC,ADV,18,-,261
11,5,c,TSV,MC,quantifier,19,-,299
11,5,c,TSV,MC,main-V1,20,-,275
11,5,c,TSV,MC,main-V2,21,-,614
11,5,c,TSV,MC,,?,1,2786
11,9,c,TSV,MC,comma,11,-,324
11,9,c,TSV,MC,DCL,12,-,309
11,9,c,TSV,MC,DP,13,-,294
11,9,c,TSV,MC,RC-V1,14,-,249
11,9,c,TSV,MC,RC-V2,15,-,284
11,9,c,TSV,MC,DE,16,-,340
11,9,c,TSV,MC,HN,17,-,286
11,9,c,TSV,MC,ADV,18,-,384
11,9,c,TSV,MC,quantifier,19,-,314
11,9,c,TSV,MC,main-V1,20,-,415
11,9,c,TSV,MC,main-V2,21,-,524
11,9,c,TSV,MC,,?,1,2085
11,13,c,TSV,MC,comma,11,-,260
11,13,c,TSV,MC,DCL,12,-,254
11,13,c,TSV,MC,DP,13,-,226
11,13,c,TSV,MC,RC-V1,14,-,238
11,13,c,TSV,MC,RC-V2,15,-,628
11,13,c,TSV,MC,DE,16,-,489
11,13,c,TSV,MC,HN,17,-,305
11,13,c,TSV,MC,ADV,18,-,554
11,13,c,TSV,MC,quantifier,19,-,335
11,13,c,TSV,MC,main-V1,20,-,639
11,13,c,TSV,MC,main-V2,21,-,1710
11,13,c,TSV,MC,,?,1,11954
11,17,c,TSV,MC,comma,11,-,294
11,17,c,TSV,MC,DCL,12,-,269
11,17,c,TSV,MC,DP,13,-,256
11,17,c,TSV,MC,RC-V1,14,-,298
11,17,c,TSV,MC,RC-V2,15,-,524
11,17,c,TSV,MC,DE,16,-,320
11,17,c,TSV,MC,HN,17,-,300
11,17,c,TSV,MC,ADV,18,-,310
11,17,c,TSV,MC,quantifier,19,-,335
11,17,c,TSV,MC,main-V1,20,-,300
11,17,c,TSV,MC,main-V2,21,-,793
11,17,c,TSV,MC,,?,1,2393
11,21,c,TSV,MC,comma,11,-,349
11,21,c,TSV,MC,DCL,12,-,314
11,21,c,TSV,MC,DP,13,-,284
11,21,c,TSV,MC,RC-V1,14,-,294
11,21,c,TSV,MC,RC-V2,15,-,818
11,21,c,TSV,MC,DE,16,-,519
11,21,c,TSV,MC,HN,17,-,265
11,21,c,TSV,MC,ADV,18,-,340
11,21,c,TSV,MC,quantifier,19,-,300
11,21,c,TSV,MC,main-V1,20,-,255
11,21,c,TSV,MC,main-V2,21,-,456
11,21,c,TSV,MC,,?,1,1895
12,4,c,TSV,MC,comma,11,-,304
12,4,c,TSV,MC,DCL,12,-,329
12,4,c,TSV,MC,DP,13,-,304
12,4,c,TSV,MC,RC-V1,14,-,299
12,4,c,TSV,MC,RC-V2,15,-,314
12,4,c,TSV,MC,DE,16,-,693
12,4,c,TSV,MC,HN,17,-,355
12,4,c,TSV,MC,ADV,18,-,439
12,4,c,TSV,MC,quantifier,19,-,320
12,4,c,TSV,MC,main-V1,20,-,350
12,4,c,TSV,MC,main-V2,21,-,784
12,4,c,TSV,MC,,?,1,2990
12,8,c,TSV,MC,comma,11,-,280
12,8,c,TSV,MC,DCL,12,-,417
12,8,c,TSV,MC,DP,13,-,299
12,8,c,TSV,MC,RC-V1,14,-,275
12,8,c,TSV,MC,RC-V2,15,-,289
12,8,c,TSV,MC,DE,16,-,300
12,8,c,TSV,MC,HN,17,-,350
12,8,c,TSV,MC,ADV,18,-,311
12,8,c,TSV,MC,quantifier,19,-,329
12,8,c,TSV,MC,main-V1,20,-,330
12,8,c,TSV,MC,main-V2,21,-,560
12,8,c,TSV,MC,,?,1,1009
12,12,c,TSV,MC,comma,11,-,499
12,12,c,TSV,MC,DCL,12,-,328
12,12,c,TSV,MC,DP,13,-,329
12,12,c,TSV,MC,RC-V1,14,-,334
12,12,c,TSV,MC,RC-V2,15,-,400
12,12,c,TSV,MC,DE,16,-,469
12,12,c,TSV,MC,HN,17,-,409
12,12,c,TSV,MC,ADV,18,-,419
12,12,c,TSV,MC,quantifier,19,-,313
12,12,c,TSV,MC,main-V1,20,-,297
12,12,c,TSV,MC,main-V2,21,-,589
12,12,c,TSV,MC,,?,1,1273
12,16,c,TSV,MC,comma,11,-,613
12,16,c,TSV,MC,DCL,12,-,499
12,16,c,TSV,MC,DP,13,-,1210
12,16,c,TSV,MC,RC-V1,14,-,499
12,16,c,TSV,MC,RC-V2,15,-,697
12,16,c,TSV,MC,DE,16,-,469
12,16,c,TSV,MC,HN,17,-,1515
12,16,c,TSV,MC,ADV,18,-,644
12,16,c,TSV,MC,quantifier,19,-,534
12,16,c,TSV,MC,main-V1,20,-,673
12,16,c,TSV,MC,main-V2,21,-,1477
12,16,c,TSV,MC,,?,1,7288
12,20,c,TSV,MC,comma,11,-,716
12,20,c,TSV,MC,DCL,12,-,344
12,20,c,TSV,MC,DP,13,-,345
12,20,c,TSV,MC,RC-V1,14,-,338
12,20,c,TSV,MC,RC-V2,15,-,270
12,20,c,TSV,MC,DE,16,-,275
12,20,c,TSV,MC,HN,17,-,290
12,20,c,TSV,MC,ADV,18,-,310
12,20,c,TSV,MC,quantifier,19,-,315
12,20,c,TSV,MC,main-V1,20,-,294
12,20,c,TSV,MC,main-V2,21,-,664
12,20,c,TSV,MC,,?,1,2129
12,24,c,TSV,MC,comma,11,-,215
12,24,c,TSV,MC,DCL,12,-,329
12,24,c,TSV,MC,DP,13,-,344
12,24,c,TSV,MC,RC-V1,14,-,289
12,24,c,TSV,MC,RC-V2,15,-,260
12,24,c,TSV,MC,DE,16,-,524
12,24,c,TSV,MC,HN,17,-,300
12,24,c,TSV,MC,ADV,18,-,499
12,24,c,TSV,MC,quantifier,19,-,276
12,24,c,TSV,MC,main-V1,20,-,319
12,24,c,TSV,MC,main-V2,21,-,544
12,24,c,TSV,MC,,?,1,1184
13,3,c,TSV,MC,comma,11,-,320
13,3,c,TSV,MC,DCL,12,-,284
13,3,c,TSV,MC,DP,13,-,230
13,3,c,TSV,MC,RC-V1,14,-,249
13,3,c,TSV,MC,RC-V2,15,-,335
13,3,c,TSV,MC,DE,16,-,374
13,3,c,TSV,MC,HN,17,-,275
13,3,c,TSV,MC,ADV,18,-,236
13,3,c,TSV,MC,quantifier,19,-,225
13,3,c,TSV,MC,main-V1,20,-,236
13,3,c,TSV,MC,main-V2,21,-,205
13,3,c,TSV,MC,,?,1,2613
13,7,c,TSV,MC,comma,11,-,334
13,7,c,TSV,MC,DCL,12,-,334
13,7,c,TSV,MC,DP,13,-,280
13,7,c,TSV,MC,RC-V1,14,-,289
13,7,c,TSV,MC,RC-V2,15,-,459
13,7,c,TSV,MC,DE,16,-,514
13,7,c,TSV,MC,HN,17,-,405
13,7,c,TSV,MC,ADV,18,-,424
13,7,c,TSV,MC,quantifier,19,-,375
13,7,c,TSV,MC,main-V1,20,-,356
13,7,c,TSV,MC,main-V2,21,-,400
13,7,c,TSV,MC,,?,1,2597
